x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
25.407035175879397,0.0373850970705018,0.05235075229682857,0.12819172958885894,0.21544232872211566,0.566630092321695
25.743718592964825,0.03756682317417899,0.052529907089098424,0.12848630584548415,0.21566181535337559,0.5657551485378629
26.08040201005025,0.03774926991143723,0.05270941838548421,0.1287809385052066,0.21588049067244514,0.5648798825254269
26.417085427135678,0.03793243923408405,0.0528892856537714,0.12907562485601332,0.21609835176023529,0.564004298495896
26.753768844221106,0.03811633309449617,0.05306950835472237,0.1293703621789073,0.21631539570641856,0.5631284006654556
27.09045226130653,0.03830095344559242,0.05325008594206326,0.1296651477479452,0.21653161960949258,0.5622521932549065
27.42713567839196,0.03848630224080705,0.053431017862471196,0.12995997883027227,0.2167470205768457,0.5613756804896037
27.763819095477388,0.03867238143406267,0.05361230355555988,0.13025485268616133,0.21696159572482038,0.5604988665993957
28.100502512562812,0.03885919297974307,0.05379394245386813,0.130549766569048,0.21717534217877799,0.5596217558185628
28.437185929648244,0.03904673883266607,0.05397593398284545,0.13084471772556994,0.21738825707316228,0.5587443523857563
28.77386934673367,0.03923502094805607,0.054158277560840205,0.1311397033956031,0.217600337551564,0.5578666605439366
29.110552763819094,0.0394240412815167,0.05434097259908651,0.1314347208123008,0.21781158076678392,0.556988684540312
29.447236180904525,0.039613801789003186,0.054524018501691654,0.13172976720213136,0.2180219838808966,0.5561104286262772
29.78391959798995,0.03980430442679458,0.0547074146656241,0.13202483978491647,0.2182315440653141,0.5552318970573508
30.12060301507538,0.03999555115146608,0.05489116048070064,0.13231993577387025,0.2184402585008488,0.5543530940931143
30.457286432160807,0.04018754391986093,0.05507525532957483,0.13261505237563814,0.21864812437777642,0.5534740239971496
30.79396984924623,0.04038028468906262,0.055259698587724455,0.13291018679033567,0.21885513889589953,0.5525946910369777
31.13065326633166,0.04057377541636646,0.055444489623439966,0.13320533621158842,0.21906129926460965,0.5517150994839954
31.467336683417088,0.04076801805925148,0.055629627797812636,0.13350049782657164,0.21926660270295,0.5508352536134142
31.804020100502512,0.040963014575352084,0.055815112464722906,0.13379566881604965,0.21947104643967813,0.5499551577041972
32.14070351758794,0.041158766922429375,0.05600094297082924,0.13409084635441648,0.21967462771332774,0.5490748160389971
32.47738693467337,0.04135527705834267,0.056187118655556055,0.13438602760973667,0.21987734377227097,0.5481942329040936
32.814070351758794,0.0415525469410207,0.0563736388510834,0.13468120974378484,0.22007919187478042,0.5473134125893306
33.150753768844226,0.04175057852843294,0.056560502882335335,0.1349763899120875,0.22028016928909033,0.5464323593880539
33.48743718592965,0.04194937377856046,0.05674771006696915,0.13527156526396372,0.22048027329345854,0.5455510775970481
33.824120603015075,0.04214893464936693,0.05693525971536472,0.13556673294256671,0.22067950117622775,0.5446695715164739
34.1608040201005,0.042349263098769525,0.05712315113061383,0.13586189008492527,0.2208778502358864,0.543787845449805
34.49748743718593,0.042550361084609606,0.05731138360850943,0.13615703382198607,0.22107531778112965,0.5429059037037652
