date,correlation
2021-07-09,0.5019380978340348
2021-07-12,0.47395961552653154
2021-07-13,0.45085669092721486
2021-07-14,0.43499040630740937
2021-07-15,0.4197966086006105
2021-07-16,0.41204124862506003
2021-07-19,0.4098140987910759
2021-07-20,0.41795285056026416
2021-07-21,0.4236477684352263
2021-07-22,0.43768728142363217
2021-07-23,0.45312896810931896
2021-07-26,0.4618085497226026
2021-07-27,0.4590704596795597
2021-07-28,0.4513314255380743
2021-07-29,0.44533497839585584
2021-07-30,0.43719531197155337
2021-08-02,0.433726948854109
2021-08-03,0.4348828514601551
2021-08-04,0.4344163525406988
2021-08-05,0.43154192144233255
2021-08-06,0.42963684557020976
2021-08-09,0.43295065311674263
2021-08-10,0.44297714564025276
2021-08-11,0.45950251027152283
2021-08-12,0.4788481815230749
2021-08-13,0.49150304708865056
2021-08-16,0.5065398663248795
2021-08-17,0.5255424271521487
2021-08-18,0.5485067011737834
2021-08-19,0.5636593201438785
2021-08-20,0.5732073266943447
2021-08-23,0.5802675540210234
2021-08-24,0.5821280007744198
2021-08-25,0.5791272068936104
2021-08-26,0.5805448060349667
2021-08-27,0.5911583259267196
2021-08-30,0.5964247757423257
2021-08-31,0.6007420496514401
2021-09-01,0.6049446226398995
2021-09-02,0.6209859879651637
2021-09-03,0.6248851063262113
2021-09-07,0.6218515726018976
2021-09-08,0.6245846942343798
2021-09-09,0.6257305707995108
2021-09-10,0.61872355649786
2021-09-13,0.6116427507246737
2021-09-14,0.598725246635439
2021-09-15,0.5849847897299436
2021-09-16,0.5712813529634782
2021-09-17,0.5613444302017951
2021-09-20,0.5529795872694782
2021-09-21,0.5446303205821714
2021-09-22,0.5386485439664157
2021-09-23,0.5343203466610659
2021-09-24,0.5474592766996442
2021-09-27,0.5705467340732693
2021-09-28,0.595273198446185
2021-09-29,0.6159037909870377
2021-09-30,0.6347779486955628
2021-10-01,0.6575078039891947
2021-10-04,0.680727170135816
2021-10-05,0.7060453414900223
2021-10-06,0.7301036500534537
2021-10-07,0.7529951298964883
2021-10-08,0.7746114561322435
2021-10-11,0.7941824876844946
2021-10-12,0.8191727154635919
2021-10-13,0.8337330940972856
2021-10-14,0.8500609670289269
2021-10-15,0.8558463276062208
2021-10-18,0.8619473496149046
2021-10-19,0.8648241696486761
2021-10-20,0.8635182962216426
2021-10-21,0.861734851147358
2021-10-22,0.860347069225353
2021-10-25,0.8588853209522639
2021-10-26,0.855878668575776
2021-10-27,0.8530370070018619
2021-10-28,0.8559528890167367
2021-10-29,0.8573778809563775
2021-11-01,0.8562875274896349
2021-11-02,0.856542692089158
2021-11-03,0.855083351099046
2021-11-04,0.8531985736338437
2021-11-05,0.8524349319841178
2021-11-08,0.8521366427116609
2021-11-09,0.8535896671153227
2021-11-10,0.8558206306355607
2021-11-11,0.8586266653277271
2021-11-12,0.8608514550253497
2021-11-15,0.8637718507022464
2021-11-16,0.8670269270999844
2021-11-17,0.87106294866471
2021-11-18,0.8767004687022674
2021-11-19,0.8831191790743055
2021-11-22,0.8894976150355774
2021-11-23,0.8956740731638926
2021-11-24,0.899888316394053
2021-11-26,0.9037541773312933
2021-11-29,0.9076699435717496
2021-11-30,0.9115797140438769
2021-12-01,0.9151139641777761
2021-12-02,0.9188836258601164
2021-12-03,0.9222989281849123
2021-12-06,0.9257742816495408
2021-12-07,0.9289502521942196
2021-12-08,0.93171206754827
2021-12-09,0.93466800769419
2021-12-10,0.937040916459425
2021-12-13,0.9393916061653247
2021-12-14,0.9415376917643222
2021-12-15,0.9435211379559342
2021-12-16,0.9459669619781221
2021-12-17,0.9490984202860373
2021-12-20,0.9526238914648048
2021-12-21,0.9553550490650753
2021-12-22,0.9579620386859178
2021-12-23,0.962134929942207
2021-12-27,0.9670515301412062
2021-12-28,0.9702465592648051
2021-12-29,0.9731817801291727
2021-12-30,0.9753785021230804
2021-12-31,0.980291888701769
2022-01-03,0.9822301667929616
2022-01-04,0.9825019420227383
2022-01-05,0.9823421156828329
2022-01-06,0.9816037502441808
2022-01-07,0.980811086870332
2022-01-10,0.9805210228558238
2022-01-11,0.979991521907239
2022-01-12,0.9797537424947724
2022-01-13,0.9790662796262124
2022-01-14,0.9783397369270649
2022-01-18,0.9777002067655686
2022-01-19,0.9766375029544313
2022-01-20,0.975885790485693
2022-01-21,0.9752679698624162
2022-01-24,0.9746887082713283
2022-01-25,0.9746603309929044
2022-01-26,0.9748649227760847
2022-01-27,0.9742328257806944
2022-01-28,0.9729137323779923
2022-01-31,0.9719601223426549
2022-02-01,0.9710826205300515
2022-02-02,0.9703118262411505
2022-02-03,0.9695534004124111
2022-02-04,0.9688281923510881
2022-02-07,0.9680785931122315
2022-02-08,0.9673283450760592
2022-02-09,0.9665254520746872
2022-02-10,0.9657409338399087
2022-02-11,0.9649628372040588
2022-02-14,0.9642098088728306
2022-02-15,0.9636247107734129
2022-02-16,0.962821178981812
2022-02-17,0.9623817920435991
2022-02-18,0.9616657948247298
2022-02-22,0.9608073306107398
2022-02-23,0.9597217964229511
2022-02-24,0.9584212593828536
2022-02-25,0.9570126674525163
2022-02-28,0.9554645412103094
2022-03-01,0.9539634661534753
2022-03-02,0.9520359830655513
2022-03-03,0.9505911738805647
2022-03-04,0.9493049640595178
2022-03-07,0.9479526745902593
2022-03-08,0.946224165318344
2022-03-09,0.9440979353265312
2022-03-10,0.9420010137382501
2022-03-11,0.9396648051607743
2022-03-14,0.9370369436048278
2022-03-15,0.9339258856974527
2022-03-16,0.9306931638892928
2022-03-17,0.9273878883233326
2022-03-18,0.9241859392497699
2022-03-21,0.9209611746825193
2022-03-22,0.9175630440389991
2022-03-23,0.9135754974052702
2022-03-24,0.9081649601639833
2022-03-25,0.903569538612821
2022-03-28,0.8988453836701087
2022-03-29,0.8954040193786129
2022-03-30,0.8956354680204137
2022-03-31,0.8978639263577869
2022-04-01,0.901680646359343
2022-04-04,0.9044597030048003
2022-04-05,0.9069045636362766
2022-04-06,0.905082821086844
2022-04-07,0.9032915769273125
2022-04-08,0.8979527104690255
2022-04-11,0.8917425723124013
2022-04-12,0.8876254641962918
2022-04-13,0.8862214634208598
2022-04-14,0.8886311959032911
2022-04-18,0.8913090962738607
2022-04-19,0.8887154686324034
2022-04-20,0.8843370284660058
2022-04-21,0.8817962885657479
2022-04-22,0.877767988967052
2022-04-25,0.8746648295178354
2022-04-26,0.8701460637937991
2022-04-27,0.867790436329392
2022-04-28,0.8613017330798858
2022-04-29,0.8548896933958017
2022-05-02,0.8466340312237765
2022-05-03,0.8437118098118418
2022-05-04,0.8397681495164856
2022-05-05,0.8371621508585282
2022-05-06,0.8305696312342887
